estudiante,asignatura,semestre,nomsemestre,promedio
15161265,FUNDAMENTOS DE PROGRAMACION,1,AD2015,74
15161265,MATEMATICAS DISCRETAS,1,AD2015,0
15161265,TALLER DE ADMINISTRACION,1,AD2015,81
15161265,CALCULO DIFERENCIAL,2,EJ2016,70
15161265,ALGEBRA LINEAL,2,EJ2016,80
15161265,QUIMICA,2,EJ2016,80
15161265,CONTABILIDAD FINANCIERA,2,EJ2016,70
15161265,MATEMATICAS DISCRETAS,2,EJ2016,70
15161265,CALCULO INTEGRAL,3,AD2016,0
15161265,SISTEMAS OPERATIVOS,3,AD2016,0
15161265,CULTURA EMPRESARIAL,3,AD2016,88
15161265,PROG. ORIENTADA A OBJETOS,3,AD2016,0
15161265,FISICA GENERAL,3,AD2016,76
15161265,PROBABILIDAD Y ESTADISTICA,3,AD2016,90
15161265,CALCULO INTEGRAL,4,EJ2017,0
15161265,SISTEMAS OPERATIVOS,4,EJ2017,90
15161265,FUNDAM. DE BASES DE DATOS,4,EJ2017,0
15161265,PROG. ORIENTADA A OBJETOS,4,EJ2017,74
15161265,DESARROLLO SUSTENTABLE,5,AD2017,86
15161265,CALCULO INTEGRAL,5,AD2017,85
15161265,FUNDAM. DE BASES DE DATOS,5,AD2017,84
15161265,INVESTIGACION DE OPERACIONES,5,AD2017,85
15161265,CALCULO VECTORIAL,6,EJ2018,74
15161265,FUNDAM. DE TELECOMUNICACIONES,6,EJ2018,80
15161265,TALLER DE BASES DE DATOS,6,EJ2018,89
15161265,TALLER DE SISTEMAS OPERATIVOS,6,EJ2018,0
15161265,ESTRUCTURA DE DATOS,6,EJ2018,93
15161265,LENGUAJES Y AUTOMATAS I,6,EJ2018,92
15161265,PRINC. ELECT. Y APLIC. DIGIT.,6,EJ2018,71
15161265,TALLER DE SISTEMAS OPERATIVOS,6,V2018,83
15161265,ECUACIONES DIFERENCIALES,7,AD2018,70
15161265,ADMON. DE BASES DE DATOS,7,AD2018,76
15161265,FUND. DE ING. DE SOFTWARE,7,AD2018,80
15161265,METODOS NUMERICOS,7,AD2018,0
15161265,ARQUITECTURA DE COMPUTADORAS,7,AD2018,0
15161265,REDES DE COMPUTADORA,7,AD2018,85
15161265,TOPICOS AVANZ. DE PROG.,7,AD2018,80
15161265,TALLER DE INVESTIGACION I,8,EJ2019,78
15161265,GEST. EMP. BAS. EN TIC,8,EJ2019,82
15161265,METODOS NUMERICOS,8,EJ2019,73
15161265,CONMUT. Y ENRUT. DE REDES D,8,EJ2019,70
15161265,INGENIERIA DE SOFTWARE,8,EJ2019,84
15161265,ADMINISTRACION DE REDES,8,V2019,75
15161401,TALLER DE ETICA,1,AD2015,81
15161401,FUNDAMENTOS DE INVESTIGACION,1,AD2015,83
15161401,CALCULO DIFERENCIAL,1,AD2015,77
15161401,FUNDAMENTOS DE PROGRAMACION,1,AD2015,75
15161401,MATEMATICAS DISCRETAS,1,AD2015,0
15161401,TALLER DE ADMINISTRACION,1,AD2015,86
15161401,CALCULO INTEGRAL,2,EN2016,0
15161401,ALGEBRA LINEAL,2,EN2016,0
15161401,QUIMICA,2,EN2016,85
15161401,CONTABILIDAD FINANCIERA,2,EN2016,80
15161401,PROG. ORIENTADA A OBJETOS,2,EN2016,0
15161401,MATEMATICAS DISCRETAS,2,EN2016,0
15161401,CALCULO INTEGRAL,3,AD2016,72
15161401,ALGEBRA LINEAL,3,AD2016,0
15161401,PROG. ORIENTADA A OBJETOS,3,AD2016,0
15161401,MATEMATICAS DISCRETAS,3,AD2016,73
15161401,PROG. ORIENTADA A OBJETOS,4,EN2017,70
15161401,ALGEBRA LINEAL,4,EN2017,70
15161401,FISICA GENERAL,4,V2017,76
15161401,DESARROLLO SUSTENTABLE,5,AD2017,88
15161401,CALCULO VECTORIAL,5,AD2017,70
15161401,SISTEMAS OPERATIVOS,5,AD2017,82
15161401,FUNDAM. DE BASES DE DATOS,5,AD2017,78
15161401,CULTURA EMPRESARIAL,5,AD2017,76
15161401,ESTRUCTURA DE DATOS,5,AD2017,82
15161401,PROBABILIDAD Y ESTADISTICA,5,AD2017,0
15161401,ECUACIONES DIFERENCIALES,6,EJ2018,0
15161401,FUNDAM. DE TELECOMUNICACIONES,6,EJ2018,80
15161401,METODOS NUMERICOS,6,EJ2018,0
15161401,LENGUAJES Y AUTOMATAS I,6,EJ2018,90
15161401,TOPICOS AVANZ. DE PROG.,6,EJ2018,82
15161401,PROBABILIDAD Y ESTADISTICA,6,EJ2018,79
15161401,TALLER DE SISTEMAS OPERATIVOS,6,V2018,90
15161401,METODOS NUMERICOS,6,V2018,90
15161401,ECUACIONES DIFERENCIALES,7,AD2018,0
15161401,TALLER DE BASES DE DATOS,7,AD2018,84
15161401,FUND. DE ING. DE SOFTWARE,7,AD2018,80
15161401,INVESTIGACION DE OPERACIONES,7,AD2018,80
15161401,PRINC. ELECT. Y APLIC. DIGIT.,7,AD2018,96
15161401,REDES DE COMPUTADORA,7,AD2018,88
15161401,ECUACIONES DIFERENCIALES,8,EJ2019,70
15161401,GEST. EMP. BAS. EN TIC,8,EJ2019,78
15161401,ADMON. DE BASES DE DATOS,8,EJ2019,90
15161401,SIMULACION,8,EJ2019,99
15161401,DIS. E IMP. DE SOFT. ORI. A LA,8,V2019,75
